id,female,age,state
6327,1,61,1
6328,0,65,1
6329,1,65,1
6330,0,73,1
6331,0,62,1
6332,0,65,1
6333,1,63,1
6334,0,65,1
6335,0,66,1
6336,0,64,1
6337,1,65,1
6338,0,67,3
6339,1,61,1
6340,0,63,1
6341,0,65,2
6342,1,55,1
6343,0,59,3
6344,1,59,2
6345,1,57,1
6346,1,68,1
6347,0,76,1
6348,1,61,1
6349,1,61,1
6350,0,65,1
6351,1,62,1
6352,0,68,2
6353,1,61,1
6354,1,65,1
6355,0,61,1
6356,1,55,1
6357,0,62,2
6358,0,62,2
6359,1,62,2
6360,0,61,1
6361,1,61,1
6362,1,64,1
6363,1,59,1
6364,0,61,3
6365,1,60,1
6366,0,60,1
6367,1,68,1
6368,1,62,1
6369,0,70,1
6370,0,59,1
6371,1,57,1
6372,1,66,3
6373,1,63,1
6374,0,64,1
6375,0,61,3
6376,1,64,3
6377,0,60,2
6378,1,60,1
6379,0,64,2
6380,1,63,1
6381,0,74,2
6382,1,65,3
6383,1,65,1
6384,0,67,2
6385,1,65,2
6386,0,69,1
6387,1,69,1
6388,0,59,1
6389,1,58,1
6390,1,65,2
6391,1,69,1
6392,1,69,1
6393,0,60,1
6394,1,64,2
6395,1,59,1
6396,1,62,2
6397,1,66,1
6398,0,75,1
6399,1,68,3
6400,0,100,1
6401,1,60,1
6402,1,65,1
6403,0,64,3
6404,1,60,2
6405,1,63,1
6406,0,60,1
6407,1,54,1
6408,0,62,1
6409,1,62,1
6410,1,61,1
6411,0,63,1
6412,1,62,1
6413,1,68,1
6414,0,68,1
6415,0,63,1
6416,1,68,1
6417,1,66,3
6418,1,68,1
6419,1,65,1
6420,1,58,1
6421,1,68,1
6422,0,69,1
6423,1,64,3
6424,1,72,1
6425,1,66,1
6426,0,60,2
6427,0,66,1
6428,1,54,1
6429,1,58,1
6430,1,58,2
6431,0,61,1
6432,1,62,2
6433,0,63,2
6434,0,58,3
6435,1,64,3
6436,1,65,1
6437,1,68,1
6438,1,66,1
6439,1,60,1
6440,0,61,2
6441,0,63,1
6442,0,67,1
6443,1,70,1
6444,1,63,1
6445,0,64,1
6446,0,69,1
6447,1,64,3
6448,1,67,3
6449,1,53,2
6450,1,63,2
6451,0,60,1
6452,1,61,1
6453,0,63,1
6454,1,62,1
6455,0,63,2
6456,0,62,1
6457,1,58,1
6458,0,67,1
6459,1,64,1
6460,0,68,1
6461,1,63,1
6462,1,69,1
6463,0,73,1
6464,1,59,1
6465,1,60,1
6466,0,65,1
6467,0,60,1
6468,1,55,1
6469,1,60,1
6470,1,58,2
6471,1,71,2
6472,1,64,1
6473,1,66,1
6474,1,68,3
6475,0,77,1
6476,0,67,2
6477,0,63,1
6478,1,56,1
6479,1,65,1
6480,1,68,2
6481,0,68,3
6482,1,59,1
6483,0,60,1
6484,0,59,1
6485,1,53,3
6486,0,60,1
6487,1,60,1
6488,0,58,1
6489,1,56,1
6490,0,60,1
6491,1,57,1
6492,1,59,1
6493,1,64,1
6494,0,69,1
6495,0,63,3
6496,0,67,1
6497,0,60,1
6498,1,55,1
6499,1,68,1
6500,1,64,1
6501,1,66,1
6502,1,59,1
6503,0,59,1
6504,1,62,1
6505,0,59,1
6506,1,57,1
6507,1,64,2
6508,1,67,1
6509,0,70,1
6510,0,67,1
6511,1,64,2
6512,1,58,1
6513,0,59,1
6514,1,64,1
6515,0,63,2
6516,1,57,3
6517,0,63,1
6518,0,63,1
6519,1,60,1
6520,1,60,1
6521,1,58,2
6522,1,67,2
6523,0,65,1
6524,1,62,1
6525,0,58,2
6526,0,67,1
6527,1,64,1
6528,1,63,1
6529,0,71,1
6530,1,69,3
6531,0,72,2
6532,0,58,2
6533,0,63,1
6534,1,59,1
6535,1,60,1
6536,0,61,2
6537,1,61,1
6538,0,59,2
6539,1,54,1
6540,0,63,1
6541,1,63,1
6542,0,61,1
6543,1,60,1
6544,1,62,1
6545,0,64,1
6546,1,60,1
6547,1,66,1
6548,0,72,2
6549,1,61,2
6550,1,63,1
6551,0,55,1
6552,1,59,2
6553,1,58,1
6554,0,57,1
6555,0,59,1
6556,0,64,1
6557,1,73,3
6558,1,58,1
6559,0,62,1
6560,1,66,1
6561,1,58,1
6562,0,61,2
6563,1,60,2
6564,0,66,1
6565,1,55,1
6566,1,65,3
6567,1,68,1
6568,0,61,1
6569,1,53,1
6570,1,62,1
6571,1,61,1
6572,1,62,1
6573,0,64,3
6574,1,64,1
6575,0,60,2
6576,1,57,1
6577,1,62,1
6578,1,65,1
6579,1,58,1
6580,0,61,1
6581,1,62,2
6582,1,59,1
6583,1,67,2
6584,1,63,1
6585,1,62,1
6586,0,63,1
6587,0,65,1
6588,1,64,2
6589,1,59,1
6590,1,59,2
6591,0,65,2
6592,1,60,1
6593,1,60,1
6594,0,74,2
6595,1,63,1
6596,0,68,1
6597,1,60,1
6598,0,60,2
6599,1,59,1
6600,0,59,3
6601,0,66,2
6602,1,63,2
6603,1,63,1
6604,0,57,1
6605,1,60,1
6606,0,63,1
6607,1,58,1
6608,0,66,1
6609,1,65,1
6610,1,53,1
6611,0,64,2
6612,1,66,1
6613,0,60,1
6614,1,56,1
6615,0,74,3
6616,1,66,1
6617,1,67,2
6618,1,61,1
6619,0,65,1
6620,1,68,2
6621,0,68,1
6622,1,64,2
6623,1,67,1
6624,1,62,1
6625,0,75,1
6626,1,57,1
6627,0,62,1
6628,1,57,1
6629,1,59,1
6630,0,62,1
6631,1,59,1
6632,1,64,1
6633,1,62,1
6634,0,61,1
6635,1,65,2
6636,0,59,2
6637,0,64,2
6638,1,66,1
6639,1,59,1
6640,0,59,1
6641,1,56,1
6642,0,65,1
6643,1,60,1
6644,1,60,1
6645,1,67,2
6646,0,63,2
6647,1,57,1
6648,1,60,1
6649,1,62,1
6650,0,63,1
6651,0,61,2
6652,1,55,1
6653,0,65,2
6654,0,61,1
6655,1,66,2
6656,0,67,1
6657,1,68,1
6658,0,72,1
6659,0,58,1
6660,0,63,1
6661,0,60,1
6662,1,60,1
6663,1,65,2
6664,0,73,1
6665,1,60,1
6666,0,60,1
6667,1,66,2
6668,0,67,1
6669,1,65,2
6670,1,61,1
6671,0,61,2
6672,1,63,1
6673,1,60,1
6674,0,62,1
6675,1,66,1
6676,0,59,2
6677,1,59,1
6678,0,60,3
6679,0,62,2
6680,1,56,1
6681,0,59,3
6682,1,54,1
6683,0,66,1
6684,1,52,2
6685,1,62,2
6686,1,65,1
6687,0,60,2
6688,0,64,1
6689,1,65,2
6690,1,60,2
6691,1,61,1
6692,0,63,1
6693,1,64,2
6694,0,75,2
6695,1,68,1
6696,1,76,1
6697,0,58,1
6698,1,59,1
6699,1,65,1
6700,1,65,2
6701,1,63,2
6702,0,68,2
6703,1,79,3
6704,1,66,1
6705,1,67,1
6706,0,71,1
6707,1,67,2
6708,0,61,3
6709,0,63,2
6710,0,67,2
6711,1,55,2
6712,0,69,2
6713,1,63,1
6714,1,64,3
6715,0,74,3
6716,1,64,1
6717,0,65,1
6718,1,63,2
6719,0,59,2
6720,0,78,1
6721,0,67,1
6722,1,57,1
6723,1,65,2
6724,0,63,3
6725,1,55,1
6726,0,63,1
6727,1,61,2
6728,0,63,2
6729,0,59,1
6730,1,69,2
6731,1,59,1
6732,1,61,1
6733,0,61,1
6734,1,54,1
6735,0,64,1
6736,1,61,2
6737,1,66,1
6738,0,65,2
6739,1,59,1
6740,1,67,2
6741,1,65,3
6742,0,72,3
6743,1,59,2
6744,1,67,1
6745,0,76,2
6746,1,53,1
6747,1,60,1
6748,0,60,1
6749,1,63,3
6750,1,61,1
6751,0,65,3
6752,1,65,2
6753,1,64,2
6754,1,63,1
6755,0,69,1
6756,1,61,1
6757,1,68,2
6758,0,61,1
6759,1,63,1
6760,1,59,1
6761,0,65,2
6762,0,59,2
6763,1,57,1
6764,0,69,1
6765,1,68,3
6766,1,68,1
6767,0,69,2
6768,1,62,1
6769,0,72,1
6770,0,68,2
6771,1,59,1
6772,0,66,1
6773,1,68,2
6774,1,65,2
6775,1,61,3
6776,1,59,1
6777,1,66,1
6778,1,59,1
6779,1,65,1
6780,1,65,2
6781,1,61,2
6782,0,67,1
6783,0,69,3
6784,1,63,2
6785,0,60,1
6786,1,57,1
6787,1,62,1
6788,1,59,1
6789,0,69,2
6790,1,64,1
6791,0,64,1
6792,1,58,1
6793,0,54,2
6794,1,66,1
6795,0,67,1
6796,1,61,1
6797,0,69,1
6798,1,70,1
6799,0,60,2
6800,1,62,1
6801,0,64,1
6802,0,64,1
6803,1,62,1
6804,1,61,1
6805,0,67,1
6806,1,69,1
6807,1,68,1
6808,0,68,1
6809,0,62,1
6810,1,59,1
6811,0,67,1
6812,1,61,2
6813,0,60,1
6814,1,56,1
6815,0,64,1
6816,1,64,1
6817,1,61,1
6818,0,62,1
6819,1,67,1
6820,0,69,1
6821,0,61,1
6822,0,59,1
6823,1,60,1
6824,1,60,1
6825,1,61,1
6826,0,60,1
6827,1,60,1
6828,0,69,1
6829,1,68,1
6830,0,68,1
6831,1,67,2
6832,1,61,1
6833,0,74,1
6834,0,63,1
6835,1,61,2
6836,1,61,1
6837,0,64,2
6838,1,60,1
6839,0,64,1
6840,0,60,1
6841,1,55,1
6842,0,62,1
6843,0,59,1
6844,1,58,1
6845,1,63,1
6846,1,58,3
6847,1,64,1
6848,0,65,1
6849,1,66,1
6850,0,65,1
6851,1,64,1
6852,0,66,1
6853,1,60,1
6854,1,66,1
6855,0,62,2
6856,1,57,3
6857,1,61,1
6858,0,59,1
6859,0,61,1
6860,1,66,2
6861,0,78,3
6862,1,60,3
6863,0,68,1
6864,1,61,1
6865,0,55,1
6866,1,65,1
6867,0,58,1
6868,1,54,1
6869,1,68,1
6870,1,62,1
6871,1,65,1
6872,1,63,1
6873,1,67,1
6874,1,59,1
6875,0,60,3
6876,1,68,2
6877,0,66,1
6878,1,61,1
6879,0,64,2
6880,1,57,3
6881,1,58,1
6882,1,66,2
6883,1,60,1
6884,0,59,2
6885,0,62,1
6886,0,59,1
6887,1,64,1
6888,0,68,2
6889,0,64,1
6890,0,65,1
6891,1,62,1
6892,1,68,3
6893,0,63,1
6894,1,56,1
6895,0,62,1
6896,1,57,1
6897,1,69,1
6898,0,63,1
6899,1,57,1
6900,0,62,1
6901,0,60,1
6902,1,61,1
6903,1,66,2
6904,0,81,2
6905,1,67,1
6906,1,64,2
6907,1,64,1
6908,0,71,1
6909,1,69,2
6910,1,67,1
6911,0,68,1
6912,1,59,2
6913,0,63,1
6914,1,62,1
6915,1,62,1
6916,0,69,3
6917,1,63,1
6918,1,61,1
6919,0,70,1
6920,1,52,1
6921,0,60,1
6922,1,55,1
6923,0,59,1
6924,0,60,2
6925,1,57,1
6926,0,62,1
6927,1,62,1
6928,0,63,2
6929,1,60,1
6930,1,62,1
6931,0,62,2
6932,1,60,2
6933,0,73,3
6934,1,68,1
6935,1,67,1
6936,0,65,1
6937,1,63,1
6938,1,68,1
6939,0,68,1
6940,0,59,1
6941,1,57,1
6942,0,61,1
6943,0,58,1
6944,1,58,1
6945,0,64,1
6946,1,60,1
6947,1,67,1
6948,0,68,1
6949,0,66,1
6950,1,64,1
6951,0,61,2
6952,1,55,1
6953,1,64,3
6954,0,71,2
6955,1,64,1
6956,1,68,3
6957,1,60,1
6958,0,66,2
6959,0,59,2
6960,1,62,1
6961,0,64,2
6962,1,59,1
6963,0,61,1
6964,1,57,1
6965,1,61,1
6966,0,61,1
6967,0,61,1
6968,1,57,1
6969,0,63,2
6970,1,69,3
6971,1,67,3
6972,0,60,1
6973,1,60,1
6974,1,60,1
6975,0,66,1
6976,1,68,2
6977,0,70,2
6978,0,60,1
6979,1,64,1
6980,1,59,1
6981,0,64,1
6982,1,65,1
6983,1,67,1
6984,0,69,1
6985,1,58,1
6986,1,58,1
6987,1,62,1
6988,1,56,1
6989,1,61,2
6990,0,65,3
6991,0,64,1
6992,1,60,1
6993,0,58,1
6994,1,54,2
6995,0,64,1
6996,1,63,1
6997,0,68,1
6998,1,65,1
6999,1,59,1
7000,0,53,1
7001,1,59,2
7002,1,58,2
7003,1,66,3
7004,1,61,2
7005,1,63,1
7006,0,71,2
7007,1,62,3
7008,0,79,3
7009,1,67,1
7010,0,79,1
7011,0,66,3
7012,1,61,1
7013,0,62,1
7014,1,59,1
7015,0,72,2
7016,0,72,1
7017,0,62,1
7018,1,59,1
7019,1,66,2
7020,0,62,1
7021,1,65,1
7022,0,80,1
7023,0,58,1
7024,1,57,1
7025,1,69,1
7026,1,62,1
7027,0,57,1
7028,0,67,1
7029,1,58,1
7030,0,63,2
7031,1,63,1
7032,0,62,1
7033,1,62,1
7034,0,61,2
7035,1,60,1
7036,0,62,1
7037,1,57,1
7038,0,62,1
7039,1,60,1
7040,1,66,1
7041,0,70,2
7042,0,63,2
7043,1,53,1
7044,0,61,1
7045,0,63,1
7046,1,63,1
7047,1,62,2
7048,1,61,1
7049,1,61,1
7050,0,68,2
7051,1,71,1
7052,1,66,2
7053,1,64,1
7054,0,59,1
7055,0,60,2
7056,1,71,2
7057,0,63,1
7058,1,58,1
7059,1,63,1
7060,0,66,2
7061,1,54,2
7062,1,61,2
7063,1,67,1
7064,0,71,2
7065,0,59,1
7066,1,55,1
7067,0,65,1
7068,1,63,1
7069,1,58,1
7070,0,58,1
7071,1,60,1
7072,0,57,1
7073,0,58,2
7074,1,59,1
7075,1,62,2
7076,0,69,2
7077,1,58,1
7078,1,63,2
7079,0,59,1
7080,1,59,1
7081,1,63,2
7082,0,69,3
7083,1,62,1
7084,0,67,1
7085,0,59,2
7086,0,68,1
7087,1,72,1
7088,1,59,1
7089,0,60,2
7090,0,64,1
7091,1,59,1
7092,0,65,1
7093,1,72,2
7094,0,58,1
7095,1,61,1
7096,0,58,1
7097,0,62,1
7098,0,61,1
7099,1,60,1
7100,1,60,1
7101,1,62,2
7102,0,62,1
7103,1,54,2
7104,0,60,1
7105,1,63,1
7106,0,71,2
7107,1,61,1
7108,0,61,3
7109,1,61,2
7110,0,58,1
7111,1,53,1
7112,1,63,2
7113,1,62,1
7114,1,62,1
7115,0,61,2
7116,1,66,1
7117,0,68,1
7118,1,61,1
7119,1,69,2
7120,0,72,1
7121,0,65,1
7122,1,64,2
7123,0,60,1
7124,1,65,1
7125,0,68,1
7126,1,65,1
7127,0,68,1
7128,1,67,1
7129,1,67,2
7130,0,80,2
7131,0,60,1
7132,1,58,1
7133,1,60,1
7134,1,66,1
7135,0,67,3
7136,1,52,2
7137,1,65,1
7138,0,78,3
7139,1,62,1
7140,0,70,2
7141,1,63,1
7142,0,73,3
7143,1,60,1
7144,1,68,1
7145,0,64,2
7146,0,66,3
7147,1,61,3
7148,1,66,1
7149,0,71,2
7150,0,61,3
7151,1,68,1
7152,1,58,1
7153,1,59,2
7154,0,59,1
7155,1,58,1
7156,0,68,1
7157,1,64,1
7158,1,60,1
7159,0,65,1
7160,1,62,1
7161,0,59,1
7162,0,64,1
7163,1,65,1
7164,1,59,2
7165,0,69,1
7166,1,57,3
7167,0,65,3
7168,0,60,1
7169,1,54,1
7170,0,62,3
7171,1,53,1
7172,0,61,2
7173,1,55,2
7174,1,64,1
7175,0,71,1
7176,1,67,1
7177,1,66,1
7178,0,68,3
7179,0,61,1
7180,0,62,1
7181,1,61,1
7182,0,60,1
7183,1,58,1
7184,1,67,2
7185,0,67,1
7186,1,68,1
7187,1,67,1
7188,0,64,1
7189,1,55,1
7190,0,59,1
7191,1,55,1
7192,1,62,1
7193,0,73,1
7194,1,67,2
7195,0,78,2
7196,0,59,1
7197,1,60,1
7198,0,67,2
7199,1,64,1
7200,1,59,1
7201,0,57,2
7202,0,78,1
7203,0,58,1
7204,1,56,2
7205,1,60,1
7206,1,67,2
7207,1,66,1
7208,0,59,1
7209,0,64,1
7210,1,53,1
7211,1,62,1
7212,0,68,1
7213,0,66,1
7214,1,69,1
7215,0,62,1
7216,1,53,3
7217,1,69,2
7218,0,64,2
7219,1,57,1
7220,1,65,2
7221,0,62,2
7222,0,62,2
7223,1,53,1
7224,1,62,1
7225,0,66,1
7226,1,61,1
7227,0,66,3
7228,1,54,1
7229,0,69,1
7230,1,60,1
7231,0,59,1
7232,1,66,1
7233,0,63,1
7234,1,66,1
7235,1,65,2
7236,0,71,3
7237,1,59,1
7238,0,68,1
7239,0,63,1
7240,1,68,1
7241,0,60,1
7242,1,60,1
7243,0,68,1
7244,1,69,1
7245,0,65,1
7246,1,57,1
7247,1,68,1
7248,0,71,1
7249,1,59,1
7250,0,58,1
7251,1,53,1
7252,1,58,1
7253,0,59,1
7254,1,67,3
7255,0,74,1
7256,1,60,1
7257,0,67,3
7258,1,60,1
7259,1,59,1
7260,0,63,1
7261,0,62,1
7262,1,62,2
7263,1,67,3
7264,1,63,1
7265,1,68,1
7266,0,73,2
7267,1,58,1
7268,0,57,1
7269,1,67,1
7270,0,82,2
7271,1,65,1
7272,0,63,1
7273,1,63,1
7274,1,67,2
7275,0,67,1
7276,1,59,1
7277,0,67,1
7278,0,66,3
7279,0,64,1
7280,0,65,2
7281,1,61,2
7282,1,69,1
7283,1,59,2
7284,1,68,1
7285,1,61,2
7286,0,72,1
7287,0,67,1
7288,1,64,1
7289,1,66,1
7290,0,67,2
7291,1,61,1
7292,1,58,2
7293,1,64,1
7294,1,62,2
7295,1,62,2
7296,1,63,1
7297,0,62,1
7298,1,62,1
7299,0,62,2
7300,1,58,1
7301,0,60,1
7302,1,66,1
7303,1,68,1
7304,0,66,1
7305,1,63,1
7306,0,75,1
7307,0,64,1
7308,1,54,1
7309,0,63,1
7310,1,56,1
7311,1,67,1
7312,0,72,1
7313,0,66,1
7314,1,67,1
7315,0,60,1
7316,1,56,1
7317,0,65,1
7318,1,66,2
7319,1,67,1
7320,0,60,1
7321,1,53,1
7322,0,63,2
7323,1,55,2
7324,0,59,1
7325,1,66,1
7326,0,66,3
7327,1,59,2
7328,0,57,2
7329,1,68,3
7330,1,63,1
7331,0,64,1
7332,1,65,2
7333,1,63,2
7334,0,70,2
7335,0,62,1
7336,1,57,1
7337,1,68,3
7338,0,70,2
7339,1,65,1
7340,0,53,1
7341,0,69,2
7342,1,63,1
7343,1,59,1
7344,0,63,1
7345,1,53,1
7346,1,62,1
7347,0,64,1
7348,1,59,1
7349,0,59,1
7350,1,62,1
7351,0,65,1
7352,0,61,1
7353,1,57,1
7354,1,67,1
7355,1,64,2
7356,0,81,1
7357,1,64,1
7358,0,58,1
7359,1,60,1
7360,0,63,1
7361,1,60,1
7362,0,60,1
7363,1,62,1
7364,0,62,3
7365,0,68,1
7366,1,63,1
7367,1,59,1
7368,1,69,1
7369,0,66,1
7370,0,63,1
7371,1,67,2
7372,1,62,1
7373,1,68,1
7374,1,65,1
7375,1,66,1
7376,0,66,1
7377,1,66,1
7378,0,61,1
7379,1,58,1
7380,1,64,1
7381,1,69,2
7382,1,68,3
7383,1,53,1
7384,0,66,1
7385,1,62,1
7386,1,59,1
7387,0,62,1
7388,1,65,1
7389,0,59,1
7390,1,57,1
7391,1,59,1
7392,1,59,1
7393,0,61,1
7394,0,65,3
7395,1,55,1
7396,0,59,1
7397,1,65,1
7398,0,72,1
7399,1,64,2
7400,1,65,1
7401,1,66,1
7402,0,68,1
7403,1,58,1
7404,0,58,1
7405,0,64,1
7406,1,63,1
7407,1,58,1
7408,1,67,2
7409,1,61,1
7410,0,63,1
7411,1,60,1
7412,0,63,1
7413,1,60,1
7414,0,55,1
7415,1,62,1
7416,1,69,2
7417,0,72,1
7418,0,62,1
7419,1,58,1
7420,0,62,1
7421,1,54,1
7422,1,64,1
7423,0,70,1
7424,1,66,1
7425,0,71,1
7426,1,65,1
7427,0,59,1
7428,0,65,1
7429,1,65,1
7430,0,65,1
7431,0,58,1
7432,1,57,1
7433,1,64,3
7434,0,65,1
7435,0,65,3
7436,0,67,2
7437,0,62,1
7438,1,63,1
7439,1,59,1
7440,0,61,1
7441,0,58,1
7442,0,58,1
7443,1,56,2
7444,1,62,1
7445,0,67,1
7446,1,62,2
7447,0,62,1
7448,0,58,1
7449,1,64,1
7450,0,66,1
7451,0,64,1
7452,0,60,1
7453,1,59,1
7454,1,62,1
7455,0,55,1
7456,0,61,1
7457,1,58,1
7458,1,63,1
7459,0,64,1
7460,1,68,1
7461,1,59,1
7462,0,53,1
7463,1,62,1
7464,0,61,1
7465,1,65,1
7466,0,69,2
7467,1,62,1
7468,1,65,1
7469,0,70,1
7470,0,60,2
7471,1,62,1
7472,0,68,1
7473,1,68,1
7474,0,59,1
7475,1,56,1
7476,1,66,1
7477,0,83,1
7478,0,58,1
7479,0,65,1
7480,1,59,1
7481,0,66,1
7482,1,63,2
7483,0,66,1
7484,1,67,1
7485,0,62,1
7486,1,56,1
7487,0,62,1
7488,1,66,3
7489,0,69,1
7490,1,57,1
7491,1,68,1
7492,1,67,1
7493,0,60,1
7494,1,53,1
7495,0,59,1
7496,0,65,1
7497,1,63,1
7498,0,60,1
7499,1,67,1
7500,1,60,1
7501,1,67,1
7502,1,59,1
7503,0,62,1
7504,0,66,1
7505,1,66,1
7506,1,68,1
7507,0,66,1
7508,1,68,1
7509,0,68,1
7510,1,62,2
7511,1,60,1
7512,0,63,1
7513,1,69,2
7514,0,65,1
7515,1,72,1
7516,0,63,1
7517,1,65,1
7518,0,61,1
7519,1,65,1
7520,1,67,1
7521,0,60,1
7522,1,55,1
7523,0,61,1
7524,1,60,1
7525,0,67,1
7526,1,60,1
7527,0,67,1
7528,1,62,1
7529,1,65,1
7530,0,70,2
7531,1,63,2
7532,0,66,2
7533,1,59,1
7534,0,63,1
7535,1,62,1
7536,0,62,1
7537,1,57,1
7538,0,59,1
7539,1,59,1
7540,0,59,1
7541,1,57,1
7542,1,58,1
7543,0,63,1
7544,0,60,1
7545,1,61,1
7546,0,60,1
7547,1,55,1
7548,1,64,1
7549,0,64,1
7550,0,59,1
7551,1,63,1
7552,0,64,1
7553,1,61,1
7554,0,58,1
7555,0,60,1
7556,1,55,1
7557,0,65,2
7558,1,53,1
7559,1,66,1
7560,0,65,1
7561,0,64,1
7562,1,66,1
7563,1,66,2
7564,0,64,3
7565,1,68,1
7566,1,66,1
7567,0,66,1
7568,1,62,1
7569,0,64,1
7570,0,61,3
7571,0,67,1
7572,0,61,1
7573,1,53,1
7574,0,59,1
7575,0,60,1
7576,1,59,1
7577,1,62,1
7578,1,65,1
7579,1,68,1
7580,0,69,1
7581,0,59,1
7582,1,52,1
7583,1,63,1
7584,0,64,1
7585,1,57,1
7586,0,64,1
7587,1,57,1
7588,1,59,1
7589,0,62,1
7590,1,59,1
7591,0,54,2
7592,0,61,1
7593,1,62,1
7594,0,61,1
7595,1,57,1
7596,0,59,1
7597,1,57,1
7598,0,67,2
7599,1,66,1
7600,1,68,1
7601,0,62,1
7602,1,55,1
7603,0,60,1
7604,0,65,2
7605,1,64,2
7606,0,60,2
7607,1,54,1
7608,1,69,2
7609,0,72,1
7610,1,63,2
7611,0,74,2
7612,1,59,1
7613,0,64,1
7614,1,60,1
7615,0,68,1
7616,1,65,1
7617,0,58,1
7618,1,52,1
7619,1,68,1
7620,0,53,1
7621,1,67,1
7622,0,77,1
7623,0,63,2
7624,1,59,1
7625,1,68,1
7626,0,62,2
7627,1,58,1
7628,1,67,1
7629,0,66,2
7630,1,64,1
7631,0,68,1
7632,0,63,1
7633,1,56,1
7634,1,68,1
7635,0,79,1
7636,0,69,1
7637,1,62,1
7638,0,62,1
7639,1,62,1
7640,0,62,1
7641,0,60,1
7642,1,55,1
7643,1,65,1
7644,0,72,3
7645,1,69,1
7646,0,72,1
7647,1,67,1
7648,0,71,1
7649,0,62,1
7650,1,59,1
7651,0,64,1
7652,0,63,1
7653,1,62,1
7654,1,56,1
7655,1,59,1
7656,0,58,1
7657,0,63,1
7658,1,62,1
7659,0,61,1
7660,1,58,1
7661,1,66,1
7662,1,64,1
7663,0,65,1
7664,1,60,1
7665,0,62,1
7666,1,58,1
7667,1,68,1
7668,0,60,1
7669,1,65,1
7670,1,66,1
7671,0,61,1
7672,1,65,1
7673,0,63,1
7674,0,61,1
7675,1,61,1
7676,1,66,1
7677,0,73,1
7678,1,63,1
7679,1,67,1
7680,1,58,1
7681,1,62,1
7682,0,74,3
7683,0,59,1
7684,0,58,1
7685,0,62,1
7686,0,67,1
7687,1,61,1
7688,0,57,1
7689,0,68,1
7690,1,67,1
7691,0,63,1
7692,1,61,1
7693,0,67,1
7694,1,62,1
7695,0,58,1
7696,0,61,2
7697,1,58,1
7698,0,74,1
7699,0,59,1
7700,1,53,1
7701,0,60,2
7702,1,59,1
7703,1,67,1
7704,0,65,1
7705,0,61,1
7706,1,59,1
7707,0,62,1
7708,1,58,1
7709,1,59,1
7710,1,64,1
7711,0,71,1
7712,1,52,1
7713,0,72,2
7714,1,57,1
7715,0,68,1
7716,0,69,1
7717,1,74,2
7718,1,67,2
7719,0,70,1
7720,1,62,1
7721,0,72,1
7722,0,58,1
7723,1,55,1
7724,1,59,1
7725,0,60,1
7726,0,65,1
7727,1,57,1
7728,0,66,1
7729,1,63,1
7730,0,60,1
7731,1,58,2
7732,1,58,1
7733,1,68,1
7734,1,59,1
7735,1,59,1
7736,0,64,1
7737,1,64,1
7738,0,58,1
7739,1,61,1
7740,0,60,1
7741,1,58,1
7742,0,69,2
7743,1,63,1
7744,0,61,1
7745,0,62,1
7746,0,69,1
7747,1,73,1
7748,1,59,1
7749,0,61,1
7750,1,58,1
7751,0,58,1
7752,1,57,1
7753,0,63,1
7754,1,56,1
7755,0,59,1
7756,1,54,2
7757,0,60,1
7758,1,53,1
7759,0,65,1
7760,1,61,1
7761,1,61,1
7762,0,58,1
7763,1,64,1
7764,0,65,1
7765,0,64,1
7766,1,59,1
7767,0,59,1
7768,1,60,1
7769,1,64,3
7770,0,62,1
7771,1,60,1
7772,0,61,1
7773,1,67,2
7774,0,65,1
7775,1,69,2
7776,1,65,1
7777,0,70,1
7778,1,64,1
7779,0,65,2
7780,1,58,1
7781,0,61,1
7782,1,60,1
7783,0,54,2
7784,0,60,1
7785,1,52,1
7786,1,68,1
7787,0,58,1
7788,1,53,1
7789,1,58,2
7790,1,64,3
7791,0,68,3
7792,1,58,2
7793,1,67,1
7794,0,65,2
7795,1,67,2
7796,1,59,1
7797,1,62,1
7798,0,65,1
7799,1,60,1
7800,0,68,1
7801,1,69,2
7802,1,61,1
7803,0,58,1
7804,1,53,1
7805,1,58,1
7806,0,63,1
7807,1,63,1
7808,1,68,1
7809,1,65,1
7810,0,66,1
7811,0,62,1
7812,1,53,1
7813,0,68,1
7814,1,62,1
7815,1,60,1
7816,0,65,1
7817,1,58,1
7818,0,61,1
7819,1,59,1
7820,1,68,1
7821,0,63,1
7822,1,53,1
7823,1,60,1
7824,1,63,1
7825,1,63,1
7826,1,67,1
7827,0,60,1
7828,1,69,1
7829,0,71,1
7830,0,60,1
7831,1,61,2
7832,0,54,1
7833,1,68,1
7834,0,64,1
7835,1,62,1
7836,0,59,1
7837,1,55,1
7838,0,59,1
7839,1,58,1
7840,0,61,1
7841,1,52,1
7842,1,65,1
7843,0,70,1
7844,0,65,2
7845,1,56,1
7846,0,65,1
7847,1,62,1
7848,0,63,1
7849,1,61,1
7850,1,58,1
7851,0,67,1
7852,1,68,1
7853,0,64,1
7854,1,61,1
7855,0,64,2
7856,1,67,1
7857,1,67,1
7858,0,73,1
7859,1,65,1
7860,0,73,1
7861,1,64,2
7862,0,70,1
7863,1,64,1
7864,0,62,1
7865,1,63,1
7866,0,75,1
7867,1,55,1
7868,1,61,1
7869,0,58,1
7870,1,54,1
7871,1,57,1
7872,0,64,1
7873,0,66,2
7874,1,63,1
7875,1,60,1
7876,1,67,1
7877,0,67,1
7878,1,70,1
7879,0,65,1
7880,1,56,1
